id,h,s,v,r,g,b,comp1,comp2,cluster
0dcead5105de4f7a93d89acb433217de,0.06481481481481481,0.2465753424657533,0.28627450980392155,73,62,55,-55.090703444149284,-13.521904198353633,0
0ddba6f99a8843b394ad1357110881dc,0.5416666666666666,0.5128205128205129,0.611764705882353,76,136,156,53.75600418858525,37.89878756139587,2
0ddc3cd6bbc34ff3b26fb09aea83a871,0.1238095238095238,0.18918918918918914,0.7254901960784313,185,176,150,170.60215594372937,-18.149117763776093,1
0dec8d80b26f4221ac18fcb0bcb9ebb7,0.37500000000000017,0.0625,0.25098039215686274,60,64,61,-56.04331810651272,-3.5880134304264617,1
0e18f839832a447786b99a5789fd99cd,0.3444444444444444,0.06976744186046513,0.8431372549019608,200,215,201,243.28360621228367,36.42394142778938,2
0e190f65dfa0403bbe6aea6e28512e06,0.0,0.0,0.0196078431372549,5,5,5,-180.825481660922,34.98317545866489,1
0e24733c8df64c298bff3c76ef55fd74,0.6388888888888888,0.3,0.0784313725490196,14,15,20,-157.13500078184785,27.356201157792945,2
0e2765f97f094eb1b71734345b5d7f04,0.041666666666666664,0.0207253886010362,0.7568627450980392,193,190,189,209.42248765650575,19.495907614033467,3
0e2d3ab8edef476ea8005de4f5811c4f,0.4,0.02475247524752467,0.792156862745098,197,202,199,225.05736304569982,29.563577336575843,3
0e2e4588077c4a4db133658771ce1ad0,0.576923076923077,0.07386363636363642,0.6901960784313725,163,170,176,169.29293064673274,5.36800808859464,0
0e2f7bba68ac47fd8d632c2f90068ba1,0.0,0.03773584905660377,0.20784313725490197,53,51,51,-77.92336851068544,0.20616876948200072,1
0e335b363fb9498ea4538f075cfe359d,0.9027777777777776,0.2,0.2352941176470588,60,48,55,-74.43578054438589,-5.5210403558904835,2
0e38d9d7dcd94e48a46697c60160a923,0.16666666666666666,0.06666666666666668,0.05882352941176471,15,15,14,-158.8730655515233,25.38818505600352,1
0e3b8fd55aa24dc281a8467e38e8f010,0.047619047619047526,0.07216494845360814,0.7607843137254902,194,184,180,198.92891457633212,12.12271365266016,3
0e49f4fcf7c84f3bb0930b39f09ae0cd,0.08843537414965985,0.44545454545454544,0.4313725490196079,110,87,61,-8.272551361331788,-42.058714488940986,2
0e4b8a0e892d478ca1ac037fb4f79ecf,0.8333333333333334,0.0425531914893617,0.1843137254901961,47,45,47,-92.24718918307362,4.5936254830419285,2
0e594e8fcd1c4a64b5a2b301adb2c848,0.023809523809523742,0.1521739130434782,0.1803921568627451,46,40,39,-98.57428283934827,2.67062296896258,1
0e59dd402d054d86a6517030bb4db909,0.02222222222222224,0.23076923076923075,0.2549019607843137,65,52,50,-72.30770024519441,-8.899092150076955,1
0e68ba49498c4e1d9466206d433685dc,0.16666666666666666,0.03125,0.12549019607843134,32,32,31,-123.132760261966,12.42258864267042,0
0e849d02ef33443ba6a9c75fb0708ba6,0.0,0.36,0.7843137254901961,200,128,128,134.21862822509286,-52.68851708757946,2
0e8ff87ffaa24731b2474badebca870d,0.7166666666666667,0.2222222222222222,0.17647058823529413,38,35,45,-104.88175946365429,11.861053533124386,2
0e9ade8d5f9443d39abd44fb05e1608d,0.033333333333333236,0.10309278350515456,0.3803921568627451,97,89,87,5.374290825209039,-19.837295072642213,1
0e9b793bc816426d96165789e904a75c,0.09770114942528736,0.7131147540983607,0.4784313725490196,122,86,35,-20.075713053139534,-63.41553813954539,1
0ea14eb68edb446b982de37e0571a97d,0.23456790123456786,0.1244239631336405,0.8509803921568627,206,217,190,249.41101778093088,26.5803774966893,2
0ea3fb6ab5b14b299da5ec8aff007f2d,0.8333333333333334,0.010869565217391266,0.3607843137254902,92,91,92,5.935018357830121,-15.224149901494878,1
0ea89b4f1bb04d819abe9656ff74cb89,0.6093749999999999,0.15311004784688995,0.8196078431372549,177,188,209,209.08679378385966,30.31263945975545,2
0ead6ed2d9d049c483b03cc2bb7e2555,0.5860215053763441,0.2403100775193797,0.5058823529411764,98,113,129,54.4821533783857,-11.245129118926076,2
0eb03737c6824ef6aa01ba36dbe68ca4,0.9047619047619048,0.2916666666666667,0.09411764705882353,24,17,21,-147.14906353055142,20.75312800510884,1
0eb1f1757349489eab05a0f03cff5b46,0.08333333333333333,0.16666666666666666,0.18823529411764706,48,44,40,-94.11749987969436,1.9045439693830508,3
0ec7973991164cf09348a8004fbdcf94,0.04166666666666652,0.08888888888888888,0.17647058823529413,45,42,41,-97.20605105838,4.374996405939127,1
0ee5cbe0ef6544939c3f334148beddc3,0.6081081081081082,0.16894977168949765,0.8588235294117647,182,195,219,222.2201916714546,34.09401402211877,2
0ef0619189de4a32b6972e63cb6adec0,0.0641025641025641,0.41935483870967744,0.2431372549019608,62,46,36,-85.9253897016747,-7.933459904567387,2
0ef0cc6ed1d4460a97072235b8645ecc,0.0,0.0,0.1411764705882353,36,36,36,-114.7047931285298,10.667677769305362,1
0f0ececc5ca1431cb0b1057cd4b291f9,0.641025641025641,0.43333333333333335,0.1176470588235294,17,19,30,-140.20809747461962,26.16833731425387,1
0f12c6f7cfa3476282a82e0a83dc099a,0.07812499999999993,0.2909090909090909,0.4313725490196079,110,93,78,8.892155150632684,-31.966673488956808,2
0f1e6a82294b42e386813c433b57c81e,0.16666666666666666,0.041666666666666664,0.09411764705882353,24,24,23,-140.7593099681876,18.160345818310603,1
0f30c95719714ebca2a494b638b01621,0.0,0.0,0.2,51,51,51,-79.5565245245273,1.246921209743873,1
0f44cbea7d4a48e6bed9d0169c3123dd,0.11111111111111112,0.012820512820512777,0.9176470588235294,234,233,231,289.04418819530895,65.41131514898744,2
0f488e05f4274abe8cbbbeacfe314a46,0.0,0.07142857142857134,0.16470588235294115,42,39,39,-103.95726894800308,6.105533722195099,3
0f5cea1374e0428c9999aaafa62455aa,0.5,0.014423076923076872,0.8156862745098039,205,208,208,240.47625977308303,37.106732519511,2
0f62a3d61648406ca9f7c41c21036cca,0.0,0.07142857142857134,0.16470588235294115,42,39,39,-103.95726894800308,6.105533722195099,1
0f64263b13704ba684c90479f9fc8c6e,0.10606060606060606,0.34375,0.25098039215686274,64,56,42,-73.09910368603605,-9.995321587310027,3
0f657478a15d42bebd0650bb4f2b583b,0.0,0.04,0.3921568627450979,100,96,96,19.227943632961853,-17.80254471309264,2
0f7619f60876494eab619a6e17d3a6f2,0.0,0.0,0.17647058823529413,45,45,45,-94.39444624719671,4.074227599910503,0
0f7d5fbff7374448a0e4cce56cf40088,0.9367816091954024,0.16384180790960445,0.6941176470588235,177,148,159,158.29680826590482,-13.039144646537302,2
0f7fa50fed3d43f19c941401713e73c9,0.12500000000000014,0.08333333333333333,0.18823529411764706,48,47,44,-89.48088903121248,1.500304845982268,1
0f839ff1a5d7451bada9006caf8da233,0.07407407407407411,0.11999999999999995,0.29411764705882354,75,70,66,-39.98654706392474,-12.364662097110443,2
0f8d48e8364a45d7870edb1e6e4915ee,0.5,0.06666666666666674,0.17647058823529413,42,45,45,-96.24592516145864,7.851595831564089,1
0fb5e3e385a74292b626af0e439a498d,0.05128205128205129,0.7711864406779659,0.9254901960784314,236,110,54,88.55077497421254,-114.43377070281588,1
0fb6fd326ee746af9a69d0b707f94070,0.0,0.02325581395348845,0.16862745098039214,43,42,42,-99.29746156432782,4.391444808052805,3
0fc94f205ee04b568e822f4b9457b493,0.7291666666666666,0.13793103448275862,0.2274509803921569,53,50,58,-77.32804432376997,2.5981615403102856,2
0fdd57c3879a4083a3ff3fda27c6918b,0.12345679012345676,0.490909090909091,0.4313725490196079,110,96,56,-7.062703784029252,-44.391003097212746,0
0ff1131a067c44d59a9a9754df56c0cf,0.6666666666666666,0.0222222222222223,0.17647058823529413,44,44,45,-95.9673517662216,5.202020930655394,2
1001390572864ba8af0c71ad719fe118,0.0,0.057142857142857134,0.13725490196078433,35,33,33,-117.62945838766258,10.227432140094011,3
10042e046a53424385a5170bf0cc8d3b,0.6666666666666666,0.040000000000000036,0.29411764705882354,72,72,75,-31.545456560708736,-8.963302651558235,0
10096aedc339453eb8f0fe37869f68e5,0.4761904761904761,0.18918918918918928,0.1450980392156863,30,37,36,-117.65019623646641,12.881941578315807,0
101610f117204d648688637be5dc226a,0.05555555555555503,0.0146341463414635,0.8039215686274509,205,203,202,230.80679481363228,31.565425653992964,1
101e046dae9046de9dcfb80c8af2d28c,0.6666666666666666,0.056603773584905724,0.20784313725490197,50,50,53,-80.90712039866344,2.8148836522918947,0
102bf6977926488bb095387fb7347483,0.0,0.0,0.17647058823529413,45,45,45,-94.39444624719671,4.074227599910503,1
103531450ffa40eebbd09d0936828bc9,0.16666666666666666,0.10869565217391296,0.1803921568627451,46,46,41,-92.98793910336737,2.6316423347205884,3
103b99bb6e0547dc9b58a75c676803be,0.0,0.0,0.5960784313725489,152,152,152,132.7531240463515,-5.518161032055971,2
103da5b0997149a4a81d00463ffa8c56,0.5294117647058824,0.53125,0.12549019607843134,15,29,32,-137.9369286275091,24.69609053350473,1
106592d70c3043c8b9b6d33526c22efe,0.08333333333333333,0.21666666666666665,0.4705882352941176,120,107,94,38.12067265602744,-31.670004256748967,2
106c2782ad474471aa21c4e8ba5f53bb,0.545045045045045,0.925,0.6274509803921569,12,120,160,8.690874649281735,84.72359543574427,2
107e8aa805874184b72852db345ec13f,0.6666666666666666,0.09803921568627458,0.2,46,46,51,-88.61570854834982,5.751092157952361,0
107f6a1f6aa74449bcd32ef136311d86,0.06790123456790123,0.17880794701986755,0.592156862745098,151,135,124,102.91636827238287,-30.834101082740364,3
1084485cc187428fa69278dc12bafa02,0.11382113821138215,0.4939759036144578,0.3254901960784314,83,70,42,-50.87270422479495,-32.3709048626339,1
10886a96d9bc4aed916b5a0483e54818,0.05555555555555556,0.02564102564102555,0.4588235294117647,117,115,114,56.49051868862608,-18.837588940824205,2
10888fd9da1047d3b68f4f2a7220351c,0.08333333333333333,0.16,0.19607843137254904,50,46,42,-90.57187361993658,1.4271652589348112,0
1099d72e81ac4d60bcd0c9cfc0af971a,0.5580110497237568,0.905,0.7843137254901961,19,137,200,59.136292351182156,91.36087890318376,2
109b3c7bfc09474cbd9ba0ddde45e3d6,0.04761904761904764,0.12068965517241373,0.2274509803921569,58,53,51,-71.04823276186174,-2.4929272511356557,1
10a4535d735e4899af8e0b5d20826419,0.0,0.0,0.09411764705882353,24,24,24,-141.0785706808841,18.083259655959264,3
10cd21a4e8804d209dd32009442f5aa0,0.9411764705882352,0.22077922077922074,0.3019607843137255,77,60,66,-46.5990931967872,-14.438679681523116,2
10d8e40ffe094478a0ace4280678746b,0.6388888888888891,0.10526315789473684,0.2235294117647059,51,52,57,-75.95478101508755,3.2021658064157186,1
10e6c7e860e94b97952d6888098243f5,0.033333333333333215,0.09615384615384616,0.611764705882353,156,144,141,124.23056006607916,-18.01378114467919,1
10fc3064efaf407ca5fa4c435e99337c,0.05555555555555556,0.1721311475409837,0.4784313725490196,122,108,101,45.89491208254899,-32.64609878225405,3
11043a7ece9e49daa84d521b0e032e1f,0.16666666666666666,0.022727272727272648,0.17254901960784313,44,44,43,47.24366955355679,115.60813623337346,2
11258609738d479abd4af04bd6c8c1b8,0.8750000000000001,0.08888888888888888,0.17647058823529413,45,41,44,-95.33218299313036,6.3075358038044245,1
1125fde12051479c9307a89395ed3b92,0.11111111111111098,0.07692307692307701,0.15294117647058825,39,38,36,-109.05984046671185,7.017304592386628,3
11295dfb3ff74b31af9e4b180331435b,0.583333333333333,0.04,0.19607843137254904,48,49,50,-84.85445478000695,3.4921260319147684,2
113998b1ef744ca7966ae62de79f95b3,0.0,0.0,0.16862745098039214,43,43,43,47.24366955355679,115.60813623337346,1
113d384a0e0143caadeb23b80599a62f,0.9722222222222222,0.21428571428571427,0.10980392156862744,28,22,23,-137.44723891306205,16.2746752546805,1
114d5667fca94a4d89b7e19dd21dfce8,0.6180555555555555,0.16107382550335578,0.5843137254901961,125,132,149,100.77284094455914,-6.5216733129591535,1
115666c9f55c41dca2d5131b9efdfacb,0.14150943396226415,0.3680555555555555,0.5647058823529412,144,136,91,75.14802016208219,-51.16558976950052,1
11572b0b08cf4d139d79e8e608970667,0.04761904761904743,0.03804347826086958,0.7215686274509804,184,179,177,185.94377670761773,11.712375225237812,3
1157d7305b5a488a94f72ea150b08074,0.7962962962962962,0.09090909090909087,0.3882352941176471,97,90,99,15.076974708789134,-19.467184790344426,0
1158695f223f4ce9b402b2c32513feca,0.6282051282051282,0.25490196078431376,0.2,38,41,51,-97.39064162591991,12.211094896800368,1
115a5b5834fc4813a0d6df352efb79f9,0.1923076923076923,0.33333333333333337,0.15294117647058825,37,39,26,-116.21067210367698,7.071211797643891,0
117315772799431fa52e599630ec2a35,0.6666666666666666,0.027777777777777686,0.1411764705882353,35,35,36,-115.60153183310598,10.760923631766453,0
11769b72503d4a1cb92158c20af87c22,0.05555555555555556,0.2637362637362637,0.3568627450980392,91,75,67,-23.623034941543736,-21.298132493918146,2
1186b892fa5342939e216648c7a11e74,0.1166666666666666,0.12499999999999993,0.3137254901960784,80,77,70,-28.619242465714574,-18.989080647936344,0
119d90dae8d54f98b0a5e81bfa80e4d4,0.0,0.017857142857142794,0.4392156862745098,112,110,110,47.888681038675955,-17.589233628428605,1
11a7023e65204671ad4dbd69dfab5939,0.0,0.0222222222222223,0.17647058823529413,45,44,44,-95.84434540305664,4.671984950048746,3
11af58a26a964783ac90372f4db13fab,0.16666666666666666,0.043478260869565064,0.27058823529411763,69,69,66,-42.82094805314132,-7.60266092653266,0
11afbe7add174a27a716c10c38744877,0.06914893617021277,0.4272727272727273,0.8627450980392157,220,165,126,171.08145499648472,-50.97528796557514,2
11b0545ea4984063b4da289168365b09,0.1363636363636361,0.07006369426751602,0.615686274509804,157,155,146,132.2108068345429,-9.794788850454315,0
11bc3e95bfe4465a9babe63aed6e2301,0.12962962962962962,0.39130434782608703,0.09019607843137256,23,21,14,-150.4386971053931,21.105801482264184,3
11bdca764281452c8a4e91de1a65644a,0.09615384615384603,0.11711711711711707,0.8705882352941177,222,211,196,257.8524667717107,28.91468173156041,1
11c7d4edfaac4d13b4e40d8fc08f3822,0.2083333333333333,0.16,0.19607843137254904,48,50,42,-89.6008432902751,1.0413870530924831,0
11d1d2ea9ad0455ebaf14cee32afb40f,0.07017543859649122,0.15322580645161293,0.4862745098039216,124,113,105,57.166578431099424,-29.61590162648009,3
11dafc846c694fecb309dbba4858881f,0.5750000000000001,0.09478672985781984,0.8274509803921568,191,202,211,231.12312765549026,36.07575582816782,2
11dbc25f6d95487988ab8cf2dc1a8862,0.6041666666666666,0.25396825396825395,0.2470588235294117,47,53,63,-72.92887174990176,4.812047821045598,1
11dffc673bfe43639c429109d7177971,0.08333333333333331,0.5116279069767442,0.33725490196078434,86,64,42,-59.424709130002206,-31.879926466554227,1
11e679f07d274a95b9c7cf3b7802d030,0.10606060606060597,0.058510638297872425,0.7372549019607844,188,184,177,191.71582764622207,12.054495549933414,3
11f2f5b2fa8542afaa3791e506423e3c,0.0,0.038461538461538464,0.10196078431372547,26,25,25,-137.7412815561096,17.500668768512774,1
12058a9cddf94ac79fdebe6d15f11a5f,0.11594202898550722,0.1916666666666667,0.4705882352941176,120,113,97,43.36431342487943,-32.823341198383105,0
121421d549d74adab13869d7024a75dd,0.0,0.004545454545454658,0.8627450980392157,220,219,219,261.34138412829157,49.217634557087614,1
122494e442544b91bed823750329b921,0.6666666666666666,0.030303030303030408,0.12941176470588234,32,32,33,-121.40986585362032,12.36057755166112,3
1228019a4f264112b0571fe876680212,0.6666666666666666,0.004830917874396118,0.8117647058823529,206,206,207,238.0888054203884,35.564380032765605,3
123322bb3fe44a0e8410e7dc0d0a7162,0.0,0.01041666666666663,0.3764705882352941,96,95,95,15.258035721610858,-17.01048142747009,1
1236ee1ef4f849be9a76865e36a2243a,0.1904761904761904,0.03664921465968588,0.7490196078431373,190,191,184,208.98159778516944,17.121825378059732,0
1238dcbad7904a85a6ad254c108c2365,0.0858585858585859,0.2894736842105264,0.4470588235294118,114,98,81,15.834944273889658,-35.80574556048123,0
123ce81ef2c84e6fac1a47ae75148410,0.5,0.010638297872340538,0.3686274509803922,93,94,94,11.380620837493556,-15.678947713687661,0
1241731aafe74a38b1f857a4aced9136,0.53125,0.3478260869565217,0.1803921568627451,30,43,46,-105.67975863700741,14.787008109483375,0
124b205a64dd4b49b2984feb752f9abc,0.08333333333333333,0.07692307692307693,0.20392156862745092,52,50,48,-81.24102092613349,1.089263226543911,3
12713987372747418ff5be6ff3d75718,0.05376344086021504,0.5254237288135594,0.23137254901960785,59,38,28,-103.04364877976678,-1.2544235680387283,1
1279a80fe70a4bf4b3867142d34f1da4,0.09375,0.42105263157894735,0.14901960784313725,38,31,22,-124.89234271406872,7.43112324031325,0
128435f047d54783b3c9e3e660213272,0.3333333333333333,0.00512820512820511,0.7647058823529411,194,195,194,213.70009923800126,24.565358501548328,2
128938987c654bb7947b42f20a8bf81f,0.07936507936507932,0.16535433070866135,0.4980392156862745,127,116,106,60.079083144410426,-29.6345416554926,2
128ab552096d4ae0b546e6fb7f49532c,0.07142857142857137,0.19178082191780813,0.28627450980392155,73,65,59,-50.92843757779312,-13.041368646233456,3
1293b8b51b45436a983fcc2854138746,0.07777777777777778,0.4545454545454546,0.25882352941176473,66,50,36,-80.94502767459898,-11.472699710044605,0
1295e14c5e634465aa2438004bb8886c,0.08333333333333333,0.2857142857142857,0.027450980392156862,7,6,5,-179.03778590775914,33.690561877025154,1
12a02e442d5544acb7ac222211624708,0.52046783625731,0.31491712707182323,0.7098039215686275,124,174,181,164.10983064973018,4.031554054522252,2
12a33445feb64997a2929e3e1bafc680,0.5956790123456791,0.3103448275862069,0.6823529411764706,120,143,174,140.7382035730623,-2.090312345753882,1
12a69f4d3cdf41459d5ea78e8c8e3fff,0.0,0.030701754385964924,0.8941176470588236,228,221,221,270.4850816988171,53.52991429143258,2
12b1062fc3d9405cba09e38d5851755a,0.7777777777777778,0.14285714285714285,0.16470588235294115,40,36,42,-106.74723808247712,8.759156755808704,2
12b396060c1847cca35876fbfb42e374,0.2222222222222221,0.053571428571428506,0.2196078431372549,55,56,53,-69.46736652867321,-3.023020735785761,0
12be906ab08c4df6afbc19330f1a669d,0.0,0.0,0.3568627450980392,91,91,91,5.356021267640767,-14.711247734903393,2
12c0f1f651e34d17b55903d70ebf1b9f,0.5789473684210527,0.7037037037037037,0.10588235294117647,8,18,27,-151.0678139405604,31.11725453225031,1
12c251d000264226aa24f725329d3a67,0.5970464135021096,0.5337837837837839,0.5803921568627451,69,102,148,16.708436743551488,7.359441413502432,0
12c5a9df3e5c496598279792d020dac1,0.8333333333333334,0.018867924528301952,0.20784313725490197,53,52,53,-75.70909316288744,0.4321425355026495,2
12d0942238d441ae93190389f4daba12,0.10606060606060608,0.23404255319148945,0.1843137254901961,47,43,36,-98.95732848295505,3.9137034608063046,1
12ee07e2e0ea4e808115b4fcad515ed1,0.013565891472868222,0.4236453201970443,0.7960784313725491,203,124,117,121.06536594238871,-55.67644120861617,2
12eef89b1383491d8e6861522631b510,0.6666666666666666,0.16666666666666666,0.1176470588235294,25,25,30,-132.72764876173892,19.455158568216092,1
12f3b35a805f49b7aa233d61582aba25,0.0,0.023809523809523725,0.16470588235294115,42,41,41,-101.09507979482588,6.346654519310928,3
1300eb8e684b42868bda89657cac1605,0.525,0.5825242718446602,0.807843137254902,86,188,206,135.96533043743023,114.97551028203716,2
1305df38c4f5479188c4d8b30aa72bb1,0.0,0.10204081632653067,0.19215686274509805,49,44,44,-90.43108593717794,2.6261531008039456,2
1311c94b834e419cbc7cae915a6e1be4,0.0,0.04878048780487805,0.1607843137254902,41,39,39,-104.95174752493713,7.106669152457855,1
1312ee9f576545d48c84a12f35a64a8b,0.5555555555555555,0.03896103896103883,0.6039215686274509,148,152,154,132.7685851075524,-4.6078489186694815,2
1319f0da71c544d69143ac835a1ebf7d,0.3333333333333333,0.043478260869565216,0.1803921568627451,44,46,44,-95.48018949891731,4.529845907922969,3
131adfd6caf54e8094b425a331180505,0.13888888888888895,0.08219178082191772,0.28627450980392155,73,72,67,-38.86509427243274,-9.791104518671323,3
131d82bda0bc446a84b4a0eebd389ce2,0.11111111111111124,0.07894736842105254,0.14901960784313725,38,37,35,-111.4660911224277,7.882563899312594,0
13226debc88c457cb914646fcb50381b,0.04112554112554116,0.34529147982062786,0.8745098039215686,223,165,146,190.86541680077102,-35.05221353625748,2
1324dc4178b547d5b5d20d241ceb0952,0.8333333333333334,0.24,0.09803921568627452,25,19,25,-140.65875645847262,17.712012412467164,2
1329bc1ca89847e1a7efa06f4da84d92,0.5722222222222221,0.1327433628318583,0.8862745098039215,196,213,226,253.8137001823389,50.97882555652941,2
132df154011c4f7abbb8128206058175,0.16666666666666666,0.00512820512820511,0.7647058823529411,195,195,194,214.40220997954648,24.945803018963247,2
132f816a3f224306837c41914af56137,0.0,0.0,0.3019607843137255,77,77,77,-22.183635996382886,-11.874509611628909,1
1336ffdf7db541afb05918e3c022e28c,0.1212121212121212,0.3377192982456141,0.8941176470588236,228,207,151,221.81237312478282,-15.520387650153568,2
1341e21c6424434bb71657eddbc7648a,0.09166666666666667,0.273972602739726,0.28627450980392155,73,64,53,-54.19116623001268,-14.78784720155442,1
1342516727d54a0cb34534437a53a021,0.0,0.0,0.1803921568627451,46,46,46,-91.86595539961996,5.062783482164713,2
134444fa9b81426ab6e5d89469a8e671,0.08666666666666666,0.3472222222222221,0.2823529411764706,72,60,47,-59.89346991172503,-14.761616261246527,0
135a235bd3d743fbad55ab0919df23db,0.0,0.0,0.8156862745098039,208,208,208,240.972519488744,37.159608335557664,3
135ec3b566f04437afdba8e9fde52da6,0.6770833333333335,0.12030075187969935,0.5215686274509804,118,117,133,70.30617128240064,-15.691136934684975,3
1378feac184e4d3b848a85cbe294012f,0.109375,0.2882882882882883,0.4352941176470588,111,100,79,15.368121089759775,-34.00991223229951,0
137c0e1436e947e0881ec6c3da8517e4,0.08333333333333333,0.12903225806451613,0.2431372549019608,62,58,54,-63.60513457020376,-7.890555203001683,0
1382f86ab21e4fcfaf50caa6ef10f9fa,0.16666666666666666,0.014925373134328302,0.2627450980392157,67,67,66,-44.76981740394814,-6.657048543257557,0
138d12942f8a4646a2aa8849c8831c52,0.8333333333333334,0.13333333333333333,0.05882352941176471,15,13,15,-160.3722795760871,26.124738155828577,1
13a775629cb542a5934ff9a1162f7e00,0.5918367346938775,0.4375,0.4392156862745098,63,85,112,-15.239590803562225,1.687133418740734,0
13a99dcdc2144fd0abc0195835240fba,0.08333333333333333,0.021739130434782532,0.3607843137254902,92,91,90,5.925562616979585,-16.44320482839762,3
13b3ab49b6bd4247be36b54ba1a56d8a,0.027777777777777773,0.42857142857142855,0.054901960784313725,14,9,8,-165.73403727406833,27.677952911336927,2
13b9a404bd334aa2be386754fc68cd6b,0.9777777777777776,0.31914893617021284,0.1843137254901961,47,32,34,-110.14253018125649,4.895264144253007,0
13dde208c22c4a7dacfbeed2911c564d,0.0,0.02325581395348845,0.16862745098039214,43,42,42,-99.29746156432782,4.391444808052805,1
13de23704a814cecb8ac7db26cafc640,0.6388888888888891,0.1276595744680851,0.1843137254901961,41,42,47,-97.20574806055014,9.242042416289072,1
13ebce2f697948988c907a10c101e1a6,0.9285714285714286,0.15909090909090898,0.17254901960784313,44,37,40,-102.9012533777059,5.224947064181888,1
13f0b2efb35f4d13868e634a68b6465a,0.0,0.022727272727272648,0.17254901960784313,44,43,43,-97.07485753995495,5.3323345246054386,0
13f8a05ad291405ea18145d40f40669d,0.07765151515151514,0.5827814569536424,0.592156862745098,151,104,63,35.173232768400034,-64.69187808363255,0
1410ff9dd1c94807a00b8a0936170196,0.0,0.054545454545454605,0.215686274509804,55,52,52,-74.48451125787085,-1.0953395583409824,1
142e94316a58466b9ccbeaaced9f6efc,0.6025641025641026,0.11111111111111108,0.9176470588235294,208,218,234,267.69670970908317,60.74767385673329,3
1432081d2a0f4a1ca04aa8c1042cd67e,0.17810457516339873,0.75,0.5333333333333333,129,136,34,21.237861437683488,-87.9776634405814,2
143cba08e7bd4d87a376768900c8ab23,0.0919540229885058,0.15591397849462355,0.7294117647058823,186,173,157,178.09039729073916,-11.597180368173223,0
14486574ccea49a5b12203d9daebf77b,0.0577777777777778,0.4143646408839779,0.7098039215686275,181,132,106,103.1031723307552,-65.85883451833925,1
144ba315788a48f6b0690e268287fae5,0.0,0.16666666666666666,0.023529411764705882,6,5,5,-179.19121331972116,33.64551284268182,3
144e2f7845eb465ebf9a0fb2c86841e3,0.16666666666666666,0.05357142857142855,0.6588235294117647,168,168,159,158.34525319330612,-2.333654952487481,2
1457a2d9ca024abab9eb45886f322aef,0.6666666666666666,0.4375,0.06274509803921569,9,9,16,-166.41753848353474,28.838014418015383,2
145a513ac6154e36b6ba336eadfc3e00,0.08333333333333333,0.14736842105263165,0.7450980392156863,190,176,162,185.19167822887297,-7.2415038621688606,0
1461013f1ac04244b16bf72f8b4e6a75,0.34615384615384626,0.12264150943396235,0.41568627450980394,93,106,94,18.62004048769956,-23.48462641436695,0
146f2c5da6734de5a945757043a7692a,0.09166666666666667,0.2,0.3921568627450979,100,91,80,4.455280775534512,-29.273878325618487,3
1477ca9162df45368f24b3427f77ce92,0.10769230769230767,0.26530612244897955,0.9607843137254902,245,222,180,266.0536947368362,6.757661355308424,3
148da44b16dc4dd9ab102606d6d46ebd,0.9736842105263156,0.2209302325581396,0.33725490196078434,86,67,70,-32.00104052246444,-23.46821784037657,2
149ebc62cac445cd83ea6cbc42cbf77e,0.08114035087719297,0.3725490196078432,0.8,204,165,128,163.50596630023273,-41.47678640167162,0
14b136b4853a4fc2925452b02e8cc125,0.14583333333333334,0.41025641025641024,0.4588235294117647,117,111,69,18.70517639205477,-45.6815545676713,1
14b8bed45b1740c89622be5dba7904a5,0.14035087719298242,0.3725490196078432,0.2,51,48,32,-95.62730436532324,-1.57394587161661,0
14bd84573d5a437e89dbcd752d5993c1,0.0,0.9668508287292816,0.7098039215686275,181,6,6,-47.72770434801013,-68.5458513040206,2
14d605d8f08d4330961af99f3cd542de,0.0,0.0,0.16470588235294115,42,42,42,-101.88442728080477,8.468630719621151,3
14da7c54c9d44231885ae7314a8b2f6e,0.1126126126126126,0.4204545454545454,0.6901960784313725,176,152,102,111.36978683725701,-51.862319866480725,2
14e0da751cd14fa79ed36e2456435f0b,0.03763440860215056,0.2767857142857143,0.4392156862745098,112,88,81,9.456160807461432,-33.284388280322595,3
14ee33a4c4ab4da9a0982c5522528e57,0.25925925925925924,0.08035714285714282,0.4392156862745098,107,112,103,39.62200588175422,-19.43230693664736,0
14f6c4e2f5e74a9bbe0ae52c7b252767,0.1071428571428572,0.3684210526315789,0.2980392156862745,76,66,48,-53.554467844936724,-18.367788096091022,3
14fc482da7a94997ae7bc8ad81274e45,0.06060606060606066,0.12290502793296078,0.7019607843137254,179,165,157,165.92542609532939,-8.240364381765847,0
15000bb6cd92413894953697dcdb67c6,0.0,0.05263157894736848,0.2235294117647059,57,54,54,-68.88695841614813,-3.6007765084644343,3
150a3655171240de8240b2f274e9e478,0.7592592592592592,0.3673469387755102,0.19215686274509805,41,31,49,-103.09814024067312,9.151217965333185,2
1524da65a5f04c7cbc4abd29cbb37faf,0.19178082191780824,0.4866666666666667,0.5882352941176471,139,150,77,68.07499174286971,-57.70898189307235,0
152bda33e122493583ff5137d450deb8,0.6818181818181818,0.4177215189873418,0.30980392156862746,49,46,79,-72.40877427149415,2.3286917121876627,2
15300cba72c745658fbdca1949a3cf87,0.09523809523809527,0.12962962962962954,0.21176470588235294,54,51,47,-79.45488665325644,-1.5577102354757393,1
15399192938445a5b03548d6aa9302c6,0.2999999999999999,0.10638297872340433,0.1843137254901961,43,47,42,-96.06040161750931,5.625092647166587,0
